"Provincia, canton y distrito",Población de 15 años y más,Tasa neta de participación,Tasa_de_ocupacion,Tasa de desempleo abierto,Porcentaje de población económicamente inactiva,Relación de dependencia económica,Sector Primario,Sector Secundario,Sector Terciario
Ángeles           ,6180.0,49.40129449838187,47.45954692556634,3.930560104814936,50.59870550161813,1.7841467409105798,24.684623252642346,16.467780429594274,58.84759631776338
Alfaro            ,5472.0,50.98684210526315,49.68932748538012,2.5448028673835124,49.01315789473684,1.5580645161290323,9.452004413387275,19.713129827142332,70.83486575947039
Volio            ,1731.0,53.7261698440208,51.70421721548239,3.763440860215054,46.2738301559792,1.4408602150537635,24.804469273743017,20.893854748603353,54.30167597765363
Concepción        ,1787.0,46.894236149972016,45.27140458869614,3.4606205250596656,53.10576385002798,1.801909307875895,32.26205191594561,18.541409147095177,49.196538936959215
Zapotal           ,300.0,57.333333333333336,56.99999999999999,0.5813953488372093,42.66666666666667,1.2732558139534884,69.00584795321637,19.298245614035086,11.695906432748536
Peñas Blancas ,6396.0,54.283927454659164,52.51719824890556,3.2546082949308754,45.716072545340836,1.6754032258064515,31.527240250074428,13.932718070854422,54.54004167907115
,,,,,,,,,
Grecia,58182.0,53.76748822659929,52.22921178371318,2.860978806380462,46.23251177340071,1.4581402039446345,15.887850467289718,25.33894958536264,58.773199947347635
,,,,,,,,,
Grecia            ,12069.0,55.32355621841081,53.80727483635761,2.740751834656283,44.6764437815892,1.2254006290250112,2.6331998768093627,22.944256236526023,74.42254388666461
San Isidro        ,4591.0,53.1256806795905,51.492049662382925,3.075030750307503,46.8743193204095,1.4391143911439115,11.844331641285956,29.145516074450086,59.01015228426396
San José          ,6064.0,53.71042216358839,52.490105540897105,2.2720294749769727,46.28957783641161,1.486951182069389,13.06943135406849,26.955702167766262,59.974866478165254
San Roque         ,8512.0,53.34821428571429,52.05592105263158,2.422373926447919,46.651785714285715,1.451442413565294,8.147145113969758,26.675693974272175,65.17716091175807
Tacares           ,6013.0,54.36554132712457,52.91867620156327,2.6613643315998776,45.63445867287544,1.4359131232792903,24.70144563167819,21.62162162162162,53.67693274670019
Río Cuarto        ,7521.0,54.00877542879936,52.47972344103178,2.8311176760216643,45.99122457120064,1.7262432299359922,51.15277425893083,12.946541677223209,35.90068406384596
Puente de Piedra  ,7920.0,52.61363636363636,50.71969696969697,3.599712023038157,47.38636363636364,1.533237341012719,9.733632063729152,36.445108289768484,53.82125964650236
Bolívar           ,5492.0,52.27603787327021,50.43699927166788,3.5179380006966214,47.72396212672979,1.5304771856495993,14.584837545126353,29.530685920577614,55.88447653429603
,,,,,,,,,
San Mateo,4719.0,44.73405382496291,43.73808010171646,2.226432970156324,55.26594617503709,1.906679298910469,31.928294573643413,10.174418604651162,57.89728682170543
,,,,,,,,,
San Mateo         ,2103.0,47.12315739419876,46.26723728007608,1.8163471241170535,52.87684260580123,1.7164480322906155,20.76053442959918,9.249743062692703,69.98972250770812
Desmonte          ,812.0,42.11822660098522,41.6256157635468,1.1695906432748537,57.88177339901478,2.06140350877193,40.828402366863905,13.609467455621301,45.562130177514796
Jesús María       ,1804.0,43.12638580931264,41.74057649667406,3.2133676092544987,56.87361419068736,2.0809768637532136,42.363877822045154,9.827357237715804,47.808764940239044
,,,,,,,,,
Atenas,20006.0,50.73977806658002,49.660101969409176,2.1278691754506944,49.26022193341997,1.5081272781006798,12.80322093608455,20.060392551585306,67.13638651233015
,,,,,,,,,
Atenas            ,6113.0,52.396531981024054,51.23507279568133,2.216671870121761,47.60346801897595,1.3559163284420856,5.172413793103448,15.836526181353769,78.99106002554278
Jesús            ,2834.0,52.081863091037405,50.77628793225123,2.5067750677506777,47.9181369089626,1.4600271002710028,14.454482279360667,20.778318276580958,64.76719944405838
Mercedes          ,2427.0,51.29789864029666,50.02060156571899,2.4899598393574296,48.702101359703335,1.5116465863453816,11.449752883031302,22.240527182866558,66.30971993410213
San Isidro        ,2155.0,48.49187935034803,47.70301624129931,1.6267942583732056,51.508120649651964,1.691866028708134,29.474708171206228,20.330739299610894,50.19455252918288
Concepción        ,2732.0,47.657393850658856,46.96193265007321,1.4592933947772657,52.342606149341144,1.6674347158218126,7.872174590802807,24.0062353858145,68.1215900233827
San José          ,1499.0,50.567044696464315,49.43295530353569,2.242744063324538,49.43295530353569,1.5593667546174141,19.163292847503374,19.568151147098515,61.26855600539811
Santa Eulalia     ,1588.0,53.5264483627204,52.51889168765743,1.8823529411764703,46.4735516372796,1.4494117647058824,21.223021582733814,21.34292565947242,57.434052757793765
Escobal,658.0,41.33738601823708,40.121580547112465,2.941176470588235,58.662613981762924,2.1176470588235294,15.151515151515152,33.33333333333333,51.515151515151516
,,,,,,,,,
Naranjo,32302.0,50.74298805027553,49.34988545600892,2.7454090659508266,49.25701194972448,1.6058812763101702,17.150743366162725,25.299542061351232,57.549714572486046
,,,,,,,,,
Naranjo           ,12353.0,50.8945195499069,49.380717234679835,2.9743916017178305,49.1054804500931,1.5347542548115158,8.721311475409836,24.950819672131146,66.32786885245902
San Miguel        ,3375.0,52.23703703703704,51.22962962962963,1.9285309132161088,47.76296296296296,1.6415201361315939,14.34355118565645,32.79352226720648,52.862926547137064
San José          ,2415.0,49.39958592132505,48.32298136645963,2.179379715004191,50.60041407867495,1.6504610226320202,37.18937446443873,16.62382176520994,46.186803770351325
Cirrí Sur         ,3430.0,50.932944606414,49.91253644314869,2.003434459072696,49.06705539358601,1.6056096164854035,26.51869158878505,22.488317757009348,50.992990654205606
San Jerónimo      ,2388.0,49.120603015075375,47.19430485762144,3.9215686274509802,50.87939698492462,1.7826086956521738,21.91659272404614,26.353149955634425,51.73025732031943
San Juan          ,2356.0,53.3955857385399,51.44312393887945,3.6565977742448332,46.6044142614601,1.4753577106518283,22.854785478547853,20.792079207920793,56.353135313531354
El Rosario        ,2716.0,51.62002945508101,50.51546391752577,2.1398002853067046,48.379970544919,1.6797432239657633,16.3265306122449,34.40233236151604,49.27113702623907
Palmitos,3269.0,47.96573875802998,46.55858060568981,2.933673469387755,52.03426124197003,1.7238520408163265,20.893561103810775,22.601839684625492,56.504599211563736
,,,,,,,,,
Palmares,27032.0,51.74977804084049,50.11467889908256,3.1596254199728357,48.25022195915952,1.4816641647008364,9.44858640289363,23.79862700228833,66.75278659481803
,,,,,,,,,
Palmares          ,2986.0,50.535833891493645,49.296718017414605,2.4519549370444005,49.46416610850636,1.3850231941683233,4.076086956521739,19.565217391304348,76.3586956521739
Zaragoza          ,6444.0,51.28801986343886,49.64307883302297,3.207261724659607,48.711980136561145,1.486838124054463,11.003438574554549,21.31916223819944,67.67739918724601
Buenos Aires      ,5897.0,53.46786501610988,51.907749703238935,2.9178560101490647,46.53213498389011,1.3764668569616239,6.860503103560927,23.45638680169879,69.68311009474029
Santiago          ,2145.0,48.85780885780886,47.645687645687644,2.480916030534351,51.14219114219114,1.6116412213740459,21.135029354207436,23.18982387475538,55.675146771037184
Candelaria        ,1509.0,52.22001325381047,49.76805831676607,4.695431472081219,47.77998674618953,1.4885786802030456,17.310252996005325,23.169107856191744,59.52063914780293
Esquipulas        ,4867.0,52.86624203821656,51.05814670228067,3.4201321414691024,47.13375796178344,1.560435289545278,9.617706237424548,29.21529175050302,61.16700201207244
La Granja         ,3184.0,50.65954773869347,48.90075376884422,3.47179169249845,49.34045226130653,1.5536267823930565,4.688503532434169,25.626204238921,69.68529222864484
,,,,,,,,,
Poás,21926.0,53.14694882787558,51.24509714494208,3.5784776452415685,46.85305117212442,1.5057066849738265,16.94553221787113,24.33250266998932,58.72196511213955
,,,,,,,,,
San Pedro         ,5851.0,53.25585370022219,51.153648948897626,3.9473684210526314,46.74414629977782,1.4242618741976893,11.393250918810557,22.05145339124624,66.55529568994321
San Juan          ,3499.0,53.24378393826807,51.75764504144041,2.791196994095545,46.75621606173193,1.4895330112721417,21.31419105466593,21.70071783545003,56.985091109884046
San Rafael        ,4104.0,53.92300194931774,52.046783625730995,3.4794396746497966,46.07699805068226,1.456394035246272,23.735955056179776,24.20411985018727,52.05992509363296
Carrillos         ,6808.0,52.84958871915394,50.91069330199765,3.6687048360200114,47.15041128084606,1.5647581989994441,6.462781304096941,30.58280438545874,62.95441431044432
Sabana Redonda    ,1664.0,51.862980769230774,49.87980769230769,3.8238702201622248,48.137019230769226,1.7149478563151797,53.73493975903615,12.530120481927712,33.734939759036145
,,,,,,,,,
Orotina,15137.0,48.21298804254476,46.8917222699346,2.740476842970677,51.78701195745524,1.7872019731433268,9.861932938856016,15.624119470273317,74.51394759087067
,,,,,,,,,
Orotina           ,7409.0,50.95154541773519,49.763800782831694,2.3311258278145695,49.04845458226481,1.56,6.292378627610523,13.045836723623541,80.66178464876593
El Mastate        ,1346.0,47.17682020802377,45.46805349182764,3.622047244094488,52.82317979197623,1.867716535433071,5.555555555555555,19.11764705882353,75.32679738562092
Hacienda Vieja    ,813.0,51.90651906519065,50.79950799507995,2.132701421800948,48.09348093480935,1.4218009478672986,16.222760290556902,13.317191283292978,70.46004842615012
Coyolar           ,4188.0,44.55587392550143,43.075453677172874,3.322615219721329,55.44412607449857,2.1682743837084675,13.19290465631929,17.405764966740577,69.40133037694012
La Ceiba          ,1381.0,43.44677769732078,42.14337436640116,3,56.55322230267922,2.203333333333333,22.164948453608247,24.398625429553263,53.43642611683849
,,,,,,,,,
San Carlos,116816.0,54.17151760032872,52.67429119298727,2.7638627708158845,45.82848239967128,1.5875855312020986,26.074237794968468,14.886563089124358,59.039199115907174
,,,,,,,,,
Quesada           ,31319.0,57.000542801494305,55.592451866279255,2.470311449697513,42.999457198505695,1.3560385390992606,5.657343058985698,16.357475159382002,77.9851817816323
Florencia         ,11116.0,50.962576466354804,49.76610291471752,2.3477493380406003,49.037423533645196,1.6741394527802296,20.44468546637744,17.80549530007231,61.749819233550255
Buenavista        ,222.0,52.702702702702695,52.25225225225225,0.8547008547008548,47.2972972972973,1.7777777777777777,62.06896551724138,18.103448275862068,19.82758620689655
Aguas Zarcas      ,14116.0,53.66251062623972,51.84896571266647,3.379537953795379,46.33748937376027,1.671815181518152,24.825795873753247,16.40934553900806,58.76485858723869
Venecia           ,6754.0,53.12407462244596,51.43618596387326,3.177257525083612,46.87592537755404,1.6861761426978819,25.100748416810593,15.22740356937248,59.67184801381693
Pital            ,12124.0,56.27680633454305,54.84988452655889,2.5355415506375496,43.72319366545695,1.538179686354976,52.27067669172932,10.075187969924812,37.65413533834586
La Fortuna        ,10769.0,62.327049865354255,60.776302349336056,2.4880810488677,37.672950134645745,1.291865315852205,17.463712757830404,10.236822001527884,72.29946524064171
La Tigra          ,4540.0,48.83259911894273,47.709251101321584,2.3004059539918806,51.16740088105727,1.8750563824988724,43.67497691597414,9.32594644506002,46.99907663896584
La Palmera        ,4663.0,47.716062620630495,46.08621059403817,3.415730337078652,52.283937379369505,1.8408988764044945,22.80130293159609,24.569567240577012,52.629129827826894
Venado            ,1266.0,54.976303317535546,53.396524486571884,2.8735632183908044,45.023696682464454,1.5201149425287357,48.22485207100592,17.307692307692307,34.467455621301774
Cutris            ,6974.0,51.10410094637224,49.082305706911384,3.9562289562289563,48.89589905362776,1.8995510662177328,58.31142272860065,12.416009348524685,29.27256792287467
Monterrey         ,2482.0,53.102336825141016,52.01450443190975,2.04855842185129,46.897663174858984,1.6213960546282247,38.41982958946553,16.963594113090625,44.61657629744384
Pocosol           ,10471.0,47.07286792092446,45.64989017285837,3.0229255427064317,52.92713207907555,2.1233515926151347,47.99163179916318,15.585774058577407,36.42259414225941
,,,,,,,,,
Zarcero,9249.0,54.81673694453455,54.31938587955455,0.9072978303747534,45.18326305546545,1.4072978303747534,39.60987261146497,15.744426751592359,44.64570063694268
,,,,,,,,,
Zarcero           ,3151.0,50.714059028879724,50.39669946048873,0.6257822277847309,49.285940971120276,1.5056320400500627,21.03274559193955,17.2544080604534,61.712846347607055
Laguna            ,1287.0,58.27505827505828,57.57575757575758,1.2,41.72494172494173,1.232,31.17408906882591,21.052631578947366,47.77327935222672
Tapesco           ,952.0,59.55882352941176,59.03361344537815,0.8818342151675485,40.44117647058824,1.3015873015873016,43.06049822064057,10.85409252669039,46.08540925266904
Guadalupe         ,853.0,52.989449003516995,52.05158264947245,1.7699115044247788,47.010550996483005,1.5398230088495575,45.27027027027027,18.46846846846847,36.26126126126126
Palmira           ,997.0,59.27783350050151,58.876629889669005,0.676818950930626,40.7221664994985,1.257191201353638,71.03918228279386,9.710391822827939,19.250425894378196
Zapote            ,535.0,54.76635514018692,54.20560747663551,1.023890784982935,45.23364485981308,1.522184300341297,61.37931034482759,7.586206896551724,31.03448275862069
Brisas          ,1474.0,55.563093622795115,55.08819538670286,0.8547008547008548,44.436906377204885,1.4432234432234432,47.66009852216749,17.118226600985224,35.221674876847295
,,,,,,,,,
Valverde Vega,13645.0,50.765848296079156,49.19750824477831,3.0893604735094558,49.234151703920844,1.6107983253933882,17.05645761954417,26.247579323700283,56.69596305675555
,,,,,,,,,
Sarchí Norte      ,5406.0,50.59193488716242,49.40806511283759,2.340036563071298,49.40806511283759,1.6106032906764167,14.189442156495694,25.683264694870832,60.12729314863348
Sarchí Sur        ,3915.0,52.10727969348659,50.242656449553,3.5784313725490193,47.89272030651341,1.521078431372549,8.845958312150483,31.26588713777326,59.88815455007626
Toro Amarillo     ,209.0,61.24401913875598,58.85167464114832,3.90625,38.75598086124402,1.1328125,30.89430894308943,9.75609756097561,59.34959349593496
San Pedro         ,2554.0,48.43382928739233,47.22004698512138,2.506063055780113,51.56617071260767,1.7550525464834277,28.855721393034827,23.217247097844112,47.92703150912106
Rodríguez         ,1561.0,50.416399743754006,47.78987828315183,5.209656925031767,49.583600256245994,1.6950444726810674,27.61394101876676,22.654155495978554,49.73190348525469
,,,,,,,,,
Upala,30304.0,44.92146251319958,43.796198521647305,2.504958495555719,55.07853748680043,2.228751928303827,45.08740204942737,8.943640747438215,45.96895720313442
,,,,,,,,,
Upala            ,11221.0,48.99741556011051,47.59825327510917,2.8555838486722442,51.002584439889496,1.9354310658421243,31.716906946264743,9.47388129563752,58.80921175809773
Aguas Claras      ,3497.0,44.03774663997712,42.52216185301687,3.4415584415584415,55.96225336002287,2.2071428571428573,46.13315400134499,9.41492938802959,44.45191661062542
San José o Pizote ,4944.0,40.85760517799353,40.16990291262136,1.6831683168316833,59.14239482200647,2.6396039603960397,62.38670694864048,4.984894259818732,32.62839879154079
Bijagua           ,3308.0,46.6142684401451,45.76783555018138,1.8158236057068744,53.3857315598549,1.9429312581063554,39.63011889035667,12.15323645970938,48.21664464993395
Delicias          ,2993.0,43.200801871032404,42.66622118275977,1.237432327919567,56.79919812896759,2.4671307037896364,58.96632732967893,7.126076742364917,33.907595927956145
Dos Ríos          ,2095.0,39.618138424821005,38.233890214797135,3.493975903614458,60.381861575178995,2.8481927710843373,62.172284644194754,10.611735330836455,27.21598002496879
Yolillal          ,2246.0,39.626001780943895,38.557435440783614,2.696629213483146,60.373998219056105,2.7168539325842698,59.353348729792145,9.468822170900692,31.177829099307157
,,,,,,,,,
Los Chiles,16195.0,47.48379129360914,45.66224143254091,3.836150845253576,52.51620870639086,2.086475942782835,54.563894523326574,7.910750507099391,37.52535496957404
,,,,,,,,,
Los Chiles        ,8858.0,48.667870851207944,46.297132535561076,4.871259568545581,51.33212914879205,2.0763163999072143,46.91538649109973,7.778590587661546,45.30602292123872
Caño Negro        ,1299.0,42.87913779830639,42.725173210161664,0.3590664272890485,57.12086220169361,2.245960502692998,61.08108108108108,6.846846846846846,32.072072072072075
El Amparo         ,4133.0,47.15702879264457,46.04403580933946,2.3601847101077476,52.842971207355426,2.0743971267316574,62.007356805044665,9.458749343142408,28.533893851812923
San Jorge         ,1905.0,45.82677165354331,43.884514435695536,4.238258877434135,54.17322834645669,2.0618556701030926,70.81339712918661,5.741626794258373,23.444976076555022
,,,,,,,,,
Guatuso,10972.0,46.12650382792563,44.78672985781991,2.904564315352697,53.873496172074375,2.064216557992492,49.287749287749286,9.89010989010989,40.822140822140824
,,,,,,,,,
San Rafael        ,5550.0,46.828828828828826,45.00900900900901,3.886110042323971,53.171171171171174,2.055405925355906,37.59007205764612,11.64931945556445,50.76060848678943
Buenavista        ,1136.0,41.725352112676056,41.109154929577464,1.4767932489451476,58.27464788732394,2.318565400843882,69.37901498929337,6.209850107066381,24.411134903640257
Cote             ,646.0,40.71207430340557,39.78328173374613,2.2813688212927756,59.28792569659442,2.296577946768061,53.69649805447471,15.56420233463035,30.739299610894943
Katira,3640.0,47.39010989010989,46.48351648351648,1.9130434782608694,52.60989010989011,1.9721739130434783,60.34278959810875,7.446808510638298,32.21040189125296
,,,,,,,,,
Cartago,372280.0,53.4401525733319,51.72961211990974,3.200852488351169,46.5598474266681,1.4675064213081876,13.17225658041635,21.445225076462126,65.38251834312152
,,,,,,,,,
Cartago,113972.0,53.170954269469696,51.439827326009905,3.2557755775577553,46.829045730530304,1.4405610561056106,10.218841148276391,23.24185102427209,66.53930782745151
,,,,,,,,,
Oriental          ,10401.0,49.35102394000577,47.81271031631574,3.1170855250340934,50.64897605999423,1.3822326125073057,2.553790468530062,15.52382867484416,81.92238085662578
Occidental        ,8363.0,52.01482721511419,50.6755948822193,2.574712643678161,47.985172784885805,1.2760919540229885,1.9820670127418596,16.941953751769702,81.07597923548843
Carmen          ,13726.0,53.73743260964593,52.10549322453737,3.036876355748373,46.26256739035407,1.3623915401301518,3.6772930648769577,23.671700223713646,72.6510067114094
San Nicolás       ,19353.0,53.02020358600734,51.02051361546014,3.771562225903908,46.979796413992666,1.528798362732677,4.202957261494835,27.830666396597124,67.96637634190805
Aguacaliente o San Francisco,23815.0,54.59164392189796,52.349359647281126,4.1073763556649485,45.40835607810204,1.4451196061841396,4.54800673778776,27.544718055666962,67.90727520654528
Guadalupe o Arenilla,11259.0,53.45057287503331,51.727506883382176,3.22366234629445,46.54942712496669,1.429046194749086,3.6744505494505497,27.953296703296704,68.37225274725274
Corralillo        ,8210.0,50.657734470158346,49.476248477466505,2.332291416205819,49.342265529841654,1.5599903823034382,31.757754800590842,17.40521910388971,50.83702609551944
Tierra Blanca     ,3794.0,51.396942540853985,50.79072219293621,1.1794871794871795,48.60305745914602,1.616923076923077,53.4509600415153,14.218993253762324,32.33004670472236
Dulce Nombre      ,7958.0,56.55943704448354,54.92586076903745,2.888247056209731,43.44056295551646,1.3434792268384803,8.236101578586135,21.61976664378861,70.14413177762526
Llano Grande      ,3219.0,57.65765765765766,56.943150046598326,1.2392241379310345,42.34234234234234,1.3394396551724137,64.48445171849427,8.51063829787234,27.00490998363339
Quebradilla       ,3874.0,51.497160557563234,49.199793495095506,4.461152882205513,48.50283944243676,1.681203007518797,24.081846799580273,28.908709338929693,47.00944386149003
,,,,,,,,,
Paraíso,43318.0,51.46821182880096,49.57523431368023,3.677954698362862,48.53178817119904,1.5899529042386185,16.568102444703143,22.82188591385332,60.61001164144354
,,,,,,,,,
Paraíso           ,16085.0,53.36649051911719,51.47031395710289,3.5531220876048466,46.633509480882815,1.3999301025163093,10.689696823287836,21.608889962555864,67.7014132141563
Santiago          ,4012.0,51.99401794616152,50.62313060817547,2.636625119846596,48.00598205383849,1.6529242569511027,51.698670605612996,13.195470211718366,35.10585918266864
Orosi            ,6861.0,47.252587086430545,45.85337414371083,2.961135101789019,52.74741291356945,1.8019740900678594,19.89828353464717,19.26255562619199,60.83916083916085
Cachí            ,4145.0,48.22677925211098,46.44149577804584,3.701850925462731,51.77322074788903,1.720360180090045,28.363636363636363,16.415584415584416,55.22077922077923
Llanos de Santa Lucía,12215.0,52.26361031518625,49.889480147359805,4.542606516290727,47.73638968481375,1.6763784461152882,7.400722021660649,31.539218903839846,61.060059074499506
,,,,,,,,,
La Unión,75029.0,59.2637513494782,57.25252902211145,3.393680422804453,40.7362486505218,1.235443607331609,1.8670267250209518,20.039109786758544,78.0938634882205
,,,,,,,,,
Tres Ríos         ,7778.0,55.83697608639753,54.3455901259964,2.670964770895694,44.163023913602466,1.1485148514851484,0.8989827300686065,15.188076650106458,83.91294061982494
San Diego         ,16258.0,60.41333497355148,58.045270020912774,3.9197719405416414,39.58666502644852,1.2011810221950723,1.2715905478435943,21.203772385291934,77.52463706686447
San Juan          ,10699.0,65.81923544256473,64.06206187494158,2.669696109059926,34.180764557435275,0.9495881851746663,1.0213014298220018,13.087248322147651,85.89145024803034
San Rafael        ,10598.0,58.04868843177958,55.89733912058878,3.7061118335500653,41.95131156822042,1.3158322496749024,1.9750168804861579,21.84334908845375,76.1816340310601
Concepción        ,12376.0,59.10633484162896,56.981254040077566,3.595352016404648,40.89366515837104,1.2576896787423104,2.7226318774815654,20.788428814520703,76.48893930799773
Dulce Nombre      ,5664.0,56.92090395480226,54.7316384180791,3.8461538461538463,43.07909604519774,1.4482009925558312,4.0,23.70967741935484,72.29032258064517
San Ramón         ,3209.0,57.55687129947024,56.55967591149891,1.7325392528424473,42.44312870052976,1.1949106659447752,3.0303030303030303,15.261707988980715,81.70798898071625
Río Azul          ,8447.0,55.87782644725938,53.8297620456967,3.6652542372881354,44.12217355274062,1.5444915254237288,1.8913569386408622,28.502309214866944,69.60633384649219
,,,,,,,,,
Jiménez,11173.0,47.05092634028462,45.75315492705629,2.7582271257371125,52.94907365971538,1.7903747384439794,32.68779342723005,16.392801251956183,50.91940532081377
,,,,,,,,,
Juan Viñas        ,5138.0,50.350330868042036,49.182561307901906,2.3192887514495557,49.649669131957964,1.5326633165829147,30.945785516422635,18.95528294420261,50.09893153937476
Tucurrique        ,3549.0,44.43505212735982,42.88531980839673,3.487634749524413,55.56494787264018,2.089410272669626,36.465177398160314,15.045992115637318,48.48883048620237
Pejibaye          ,2486.0,43.966210780370076,42.759452936444085,2.7447392497712717,56.033789219629924,1.9688929551692589,31.420507996237063,12.229539040451552,56.34995296331138
,,,,,,,,,
Turrialba,52690.0,47.47959764661226,46.05997342949326,2.9899668225606586,52.52040235338774,1.782747731542551,21.84267996209156,16.873377559850013,61.28394247805843
,,,,,,,,,
Turrialba         ,20963.0,49.487191718742544,48.13242379430425,2.7376132639290534,50.51280828125745,1.571814150761519,8.602576808721507,15.609514370664023,75.78790882061448
La Suiza          ,5833.0,45.36259214812275,43.44248242756729,4.232804232804233,54.63740785187725,1.8684807256235827,23.441199684293608,15.943172849250198,60.6156274664562
Peralta           ,383.0,45.95300261096606,44.90861618798956,2.272727272727273,54.04699738903395,1.9034090909090908,57.55813953488372,16.27906976744186,26.16279069767442
Santa Cruz        ,2438.0,50.45118949958983,49.22067268252666,2.4390243902439024,49.54881050041017,1.608130081300813,36.833333333333336,28.416666666666668,34.75
Santa Teresita    ,3569.0,42.28075091061922,41.103950686466796,2.783300198807157,57.719249089380774,2.1438038436050366,45.46693933197001,17.92774369461486,36.60531697341513
Pavones           ,3304.0,47.15496368038741,45.52058111380145,3.465982028241335,52.84503631961259,1.7798459563543003,31.848404255319153,15.093085106382977,53.058510638297875
Tuis             ,2156.0,43.460111317254174,42.06864564007421,3.2017075773745995,56.53988868274582,2.0277481323372464,33.51708930540242,17.971334068357223,48.511576626240355
Tayutic           ,1728.0,44.675925925925924,43.63425925925926,2.33160621761658,55.32407407407407,2.0751295336787563,37.40053050397878,19.49602122015915,43.103448275862064
Santa Rosa        ,4071.0,48.12085482682388,46.966347334807175,2.399183256763655,51.87914517317612,1.670750382848392,15.794979079497908,18.148535564853557,66.05648535564853
Tres Equis        ,1337.0,51.682872101720264,51.084517576664176,1.1577424023154848,48.317127898279736,1.6164978292329957,56.22254758418741,8.784773060029282,34.99267935578331
La Isabel,4610.0,49.04555314533622,47.26681127982646,3.6267138434321096,50.95444685466377,1.7049977885891199,11.977971546581001,22.074346030289124,65.94768242312988
Chirripó,2298.0,39.338555265448214,37.72845953002611,4.092920353982301,60.661444734551786,3.629424778761062,71.39561707035756,6.805074971164937,21.79930795847751
,,,,,,,,,
Alvarado,10696.0,53.038519072550486,52.23448017950636,1.5159527586814736,46.961480927449514,1.5228274281685175,43.493824950778595,14.426346876678004,42.0798281725434
,,,,,,,,,
Pacayas           ,4227.0,52.87437899219305,52.07002602318429,1.5212527964205815,47.125621007806956,1.5181208053691275,52.15810995002271,12.448886869604724,35.39300318037256
Cervantes         ,4609.0,52.89650683445433,51.98524625732263,1.7227235438884332,47.10349316554567,1.5553732567678424,31.84474123539232,17.863105175292155,50.292153589315525
Capellades        ,1860.0,53.76344086021505,53.2258064516129,1,46.236559139784944,1.454,52.42424242424243,10.505050505050505,37.07070707070707
,,,,,,,,,
Oreamuno,34110.0,53.90794488419818,52.41278217531515,2.773547966064825,46.09205511580182,1.472971503154231,20.08054592236268,20.34343886340754,59.576015214229784
,,,,,,,,,
San Rafael        ,20892.0,54.37488033697109,52.484204480183806,3.4771126760563384,45.62511966302891,1.3985915492957746,5.918832649338805,22.325581395348838,71.75558595531236
Cot             ,6853.0,51.64161681015613,50.474244856267326,2.2605255721955353,48.35838318984386,1.7211076575303759,35.96415148886962,20.9887250650477,43.04712344608268
Potrero Cerrado   ,1672.0,51.91387559808612,51.495215311004785,0.8064516129032258,48.08612440191388,1.6278801843317972,52.961672473867594,15.6794425087108,31.3588850174216
Cipreses          ,2734.0,55.96196049743965,55.120702267739574,1.5032679738562091,44.03803950256035,1.4183006535947713,41.406768414067685,15.85932315859323,42.73390842733909
Santa Rosa        ,1959.0,55.69167942827974,55.4364471669219,0.458295142071494,44.308320571720266,1.3959670027497708,56.813996316758754,8.195211786372008,34.99079189686925
,,,,,,,,,
El Guarco,31292.0,55.1323021858622,53.288380416719924,3.3445397635056806,44.8676978141378,1.42250173892882,12.137931034482758,28.7136431784108,59.148425787106454
,,,,,,,,,
El Tejar          ,18976.0,56.787521079258006,54.97470489038786,3.192279138827023,43.212478920741994,1.3184855233853006,4.495782208588957,26.45705521472393,69.04716257668711
San Isidro        ,7222.0,52.589310440321235,50.63694267515923,3.7124802527646126,47.41068955967876,1.5876777251184835,22.914957615531854,31.91140278917145,45.17363959529669
Tobosi            ,4780.0,52.38493723849372,50.77405857740585,3.0750798722044728,47.61506276150628,1.6234025559105432,24.598269468479607,34.81664606510095,40.585084466419445
Patio de Agua     ,314.0,55.4140127388535,50.63694267515923,8.620689655172415,44.5859872611465,1.367816091954023,75.47169811320755,10.062893081761008,14.465408805031446
,,,,,,,,,
Heredia,334474.0,57.258860180462456,55.59325986474285,2.9088953403370996,42.741139819537544,1.2644426575325298,7.280647503293985,20.426470192798945,72.29288230390706
,,,,,,,,,
Heredia,96888.0,58.89893485261333,57.02770208900999,3.177023096064206,41.10106514738667,1.1661935302982511,1.203554558123541,22.952599858831192,75.84384558304527
,,,,,,,,,
Heredia           ,16071.0,53.46275900690684,51.8636052516956,2.9911545623836124,46.53724099309315,1.1760940409683427,0.8638272345530894,15.452909418116375,83.68326334733054
Mercedes          ,20531.0,59.98246553991525,58.25824363158151,2.874543239951279,40.01753446008475,1.090458790093382,1.019981606889056,16.93002257336343,82.04999581974751
San Francisco     ,37385.0,58.99959876955998,56.97472248227899,3.4320170467425304,41.00040123044001,1.2309924287074399,0.7699530516431925,26.384976525821596,72.8450704225352
Ulloa            ,22374.0,61.57593635469741,59.600429069455615,3.208245626769253,38.42406364530258,1.1242650794802933,1.0123734533183353,27.791526059242592,71.19610048743907
Varablanca,527.0,61.66982922201139,61.10056925996204,0.9230769230769231,38.33017077798861,1.1538461538461537,53.41614906832298,13.354037267080745,33.22981366459628
,,,,,,,,,
Barva,31575.0,57.77672209026128,56.4117181314331,2.362550019185441,42.22327790973871,1.228800087704873,3.7951942510666967,19.526162137884572,76.67864361104874
,,,,,,,,,
Barva            ,4063.0,56.19000738370662,55.40241201082944,1.401664476565922,43.80999261629338,1.1887866841874726,0.5775211017325633,16.748111950244336,82.6743669480231
